z,y,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,set
0,2.957493756186511,33,C,30,19,65,139,0,0,0,0,0,1,0,0,0,0,0,10,45,15,O,1,60,E,13,60,169,33,12,0,3,1,0,80,40,570,73,1,9,9,2,0,0,57,16,0,0,0,0,0,0,0,0,0,0,0,46,42,test
0,0.1520492576580723,25,C,0,3,65,130,0,0,2,0,0,0,1,0,1,0,0,10,35,15,K,1,23,E,12,70,158,43,1,0,2,0,0,83,38,400,48,1,6,5,2,0,1,62,20,4,1,0,0,0,0,0,0,0,0,0,46,44,train
0,2.2665268536733354,22,C,0,0,62,135,0,0,0,0,0,1,1,0,1,1,0,12,15,12,B,1,40,B,15,64,172,34,10,0,0,0,0,79,34,300,55,0,5,9,1,2,5,59,18,0,0,0,0,0,0,0,0,0,0,0,45,46,train
1,9.084426118798982,18,C,0,0,68,142,0,0,0,0,0,0,1,3,0,0,0,8,15,15,B,1,30,B,13,58,168,25,10,0,0,0,0,76,28,350,48,1,9,10,3,0,2,47,15,5,0,0,0,0,0,0,0,0,0,1,44,36,test
0,6.562244151669686,34,C,0,0,67,125,0,0,0,0,0,0,0,0,1,0,0,10,65,12,H,1,37,B,11,44,174,32,7,0,1,0,0,88,36,330,37,1,9,10,0,2,6,55,17,0,0,0,0,0,0,0,0,0,0,0,46,42,test
0,5.95725680850784,40,C,0,0,66,160,0,0,2,0,0,2,0,0,1,0,0,6,35,12,I,1,27,B,11,78,183,42,7,0,2,0,0,77,35,600,71,0,8,10,2,0,0,49,15,0,0,0,0,0,0,0,0,0,0,0,47,39,train
1,8.400511730859565,32,C,0,16,64,132,0,0,0,0,0,1,1,0,1,0,0,10,55,12,K,1,33,B,13,70,148,33,8,2,0,1,0,78,37,540,61,0,8,8,0,3,7,62,20,0,0,0,0,0,0,0,0,0,0,0,47,39,test
0,3.2313322495521724,42,C,0,0,67,140,0,0,2,0,0,0,1,0,0,0,1,12,35,17,B,1,43,B,13,110,186,37,12,0,0,0,0,78,35,320,55,1,9,9,5,0,0,57,18,0,0,0,0,0,0,0,0,0,0,0,47,35,train
0,4.803697323652923,23,C,0,0,63,120,0,0,0,0,0,0,2,0,1,0,0,8,35,13,P,1,60,E,13,65,135,26,12,0,0,0,0,78,33,450,56,1,9,9,0,3,5,56,16,6,0,0,0,0,0,0,0,0,0,1,43,39,test
0,2.2796232255579127,31,C,0,0,64,155,1,0,0,0,0,0,1,0,1,0,0,12,45,18,K,1,40,E,12,70,192,34,8,0,0,0,0,78,33,370,41,0,9,9,1,3,0,57,18,0,0,0,0,0,0,0,0,0,0,0,44,41,test
1,4.947420899787083,23,C,0,0,60,97,0,0,0,0,0,0,2,0,1,1,0,9,35,10,P,1,37,E,12,78,116,25,8,0,2,0,0,79,31,340,43,1,8,9,2,0,6,60,21,0,0,0,0,0,0,0,0,0,0,0,44,39,train
1,10.587874393791823,27,C,0,0,64,137,0,1,2,0,0,1,1,0,0,0,0,11,25,12,O,1,33,E,14,75,163,27,12,0,1,0,0,79,34,330,56,0,9,9,2,0,6,52,18,0,0,0,0,0,0,0,0,0,0,1,45,40,test
0,5.694719910826269,17,C,0,0,62,117,0,0,0,0,0,0,0,0,0,0,0,10,25,22,B,1,37,B,13,70,139,25,12,0,0,0,0,80,34,450,39,0,8,9,0,3,3,49,14,1,1,0,0,0,0,0,0,0,0,0,45,39,test
0,5.520089812655229,22,C,7,4,66,120,0,0,2,0,0,1,0,0,0,0,0,12,75,10,B,1,93,B,12,64,138,33,18,0,0,0,0,75,33,440,61,0,9,9,3,0,2,46,14,0,0,0,0,0,0,0,0,0,0,0,46,41,train
0,10.305471930329368,33,C,20,12,63,187,0,1,0,0,0,0,1,1,1,0,0,4,45,10,O,1,50,E,11,65,182,48,11,0,1,0,1,79,29,600,93,1,7,1,3,0,0,56,18,0,0,0,3,0,0,0,0,0,0,1,46,49,test
0,6.1718346277543725,23,C,5,3,50,130,0,0,2,0,0,0,0,0,0,1,0,9,15,20,B,1,30,E,12,65,133,28,10,0,0,0,0,76,38,400,44,1,8,9,2,0,0,51,17,0,0,0,0,0,0,0,0,0,0,0,43,41,train
0,1.2114260788626796,17,C,0,2,64,122,0,0,0,0,0,1,1,0,0,0,0,10,35,7,O,1,53,E,12,56,147,24,12,0,0,0,0,78,36,540,92,1,9,9,0,3,0,54,16,6,0,0,0,0,0,0,0,0,0,1,47,43,test
0,0.595628252540843,27,C,15,9,60,110,0,0,0,0,0,1,2,0,0,0,0,12,75,7,O,1,83,E,12,70,125,30,15,1,1,0,0,79,30,370,50,0,9,9,0,3,6,57,19,0,0,0,0,0,0,0,0,0,0,0,44,42,test
1,7.720172940121094,27,C,0,0,66,120,0,0,0,0,0,0,0,0,0,0,0,9,35,15,B,1,30,B,12,60,153,36,5,1,0,1,2,79,38,300,56,0,8,9,0,2,10,69,22,0,0,0,0,0,0,0,0,0,0,0,47,41,test
1,4.654968360106322,34,C,20,17,63,115,0,3,0,0,0,0,0,0,0,0,0,10,55,14,K,1,53,E,12,80,134,43,10,3,0,0,1,79,38,350,62,1,9,9,2,0,5,64,20,0,0,0,0,0,0,0,0,0,0,0,44,40,test
0,2.561130621159723,18,C,0,2,61,140,0,0,0,0,0,0,1,0,0,0,0,10,45,18,K,1,30,E,11,60,163,25,8,0,1,0,0,78,31,530,71,1,6,6,3,0,6,52,17,0,0,0,0,0,0,0,0,0,0,0,47,36,train
1,13.031719096873807,22,C,14,8,64,127,0,1,0,0,0,1,0,0,1,0,0,12,0,10,K,1,43,E,11,76,148,30,12,0,0,0,0,80,25,550,50,0,7,10,0,3,5,37,17,0,0,0,0,2,0,0,0,0,0,1,47,38,test
1,-7.055128071071598,19,C,18,3,67,140,0,0,0,0,0,3,1,0,0,0,0,9,35,5,O,1,43,E,13,70,180,28,12,0,0,0,0,80,33,450,98,0,10,9,3,0,0,63,20,0,0,0,0,0,0,0,0,0,0,0,46,43,train
0,-0.9923323109049019,29,C,0,0,69,200,0,0,0,0,0,1,2,1,0,0,0,12,45,18,B,1,30,B,14,70,225,39,9,0,0,0,0,82,35,540,76,1,7,9,3,0,4,68,20,0,0,0,0,0,0,0,0,0,0,0,48,40,train
1,10.947707491141891,22,C,0,0,69,127,0,0,2,1,0,0,0,0,0,0,0,12,25,17,B,1,40,B,14,80,154,25,10,0,0,0,0,79,30,320,59,1,9,10,0,3,4,55,16,0,0,0,0,0,0,0,0,0,0,0,48,39,train
1,8.351661049134826,25,C,11,1,65,135,0,0,0,0,0,0,1,0,0,0,0,12,25,20,B,1,30,B,13,60,188,29,11,0,0,0,0,78,31,420,52,0,6,9,2,0,0,49,16,0,0,0,0,0,0,0,0,0,0,0,47,40,test
1,6.851218472460192,31,C,15,13,67,152,0,0,2,0,0,0,1,0,0,0,0,9,25,14,B,1,30,B,14,70,170,34,7,0,1,0,0,81,39,400,65,0,8,9,4,0,1,56,17,0,0,0,0,0,0,0,0,0,0,0,47,40,test
0,4.033147650666785,27,C,18,8,65,130,0,0,0,0,0,1,1,0,1,0,0,9,15,10,B,1,20,B,11,72,136,34,11,0,1,0,0,77,33,390,37,0,7,9,3,0,3,55,16,0,0,0,0,0,0,0,0,0,0,0,45,42,train
0,0.011375039963423816,17,C,0,0,64,145,0,0,2,0,0,0,1,0,0,0,0,9,25,5,L,1,17,E,11,60,152,23,9,0,0,0,0,77,33,370,57,1,9,9,0,3,5,63,16,6,1,0,0,1,0,0,0,0,0,1,45,39,test
0,3.1507423536748926,30,C,0,0,63,110,0,0,2,0,0,3,2,0,1,0,0,9,55,8,K,1,47,E,19,70,137,39,9,0,1,1,0,82,35,410,48,0,9,9,2,0,2,55,16,0,0,0,0,0,0,0,0,0,0,0,48,41,train
1,-0.6200558954210613,19,C,20,3,66,140,0,0,0,1,0,2,0,0,0,0,0,12,45,7,K,1,40,E,11,70,193,23,9,0,0,0,0,81,37,360,56,1,9,9,2,1,8,71,22,1,0,0,0,0,0,0,0,0,0,1,48,37,test
0,3.4074579972406305,21,C,0,2,67,128,0,0,1,0,0,0,0,0,0,0,0,12,35,7,O,1,53,E,10,76,150,27,12,0,0,0,0,78,37,510,73,0,8,9,3,0,0,47,15,0,0,0,0,0,0,0,0,0,0,0,45,41,test
0,1.8541109106323053,19,C,0,0,64,110,0,0,1,0,0,1,0,0,0,0,0,12,65,7,O,1,60,E,13,60,143,20,11,0,0,0,0,82,41,520,64,1,9,9,1,2,8,63,19,0,0,0,0,0,0,0,0,0,0,0,47,41,train
0,1.0566332079218985,43,C,7,4,65,142,0,0,0,0,0,1,0,0,0,0,0,10,25,8,G,1,40,E,15,94,164,37,10,0,0,0,0,77,39,640,87,1,9,9,0,3,2,60,18,0,0,0,0,0,0,0,0,0,0,0,48,42,test
0,0.9708644760265196,19,C,2,1,60,106,0,0,1,0,0,0,1,0,0,0,0,10,35,8,B,1,37,B,12,70,122,23,10,1,1,0,0,76,32,380,49,0,7,8,4,0,2,56,17,0,0,0,2,0,0,0,0,0,0,1,45,43,test
0,0.10793751560761966,17,C,0,0,60,98,0,0,0,0,0,1,0,0,0,0,0,9,25,10,B,1,37,B,11,58,117,21,11,0,0,0,0,79,32,400,45,0,9,9,3,0,7,64,19,0,0,0,0,0,0,0,0,0,0,0,44,37,test
0,3.1598770357366135,25,C,0,0,63,167,0,0,0,1,0,0,0,0,0,0,0,11,55,12,B,1,63,E,15,63,206,27,12,0,1,0,0,85,38,460,51,1,9,9,2,0,3,58,19,0,0,0,1,0,0,0,0,0,0,0,46,42,train
1,6.896203026883065,33,C,10,10,67,165,0,1,0,0,0,0,0,0,2,0,0,14,25,15,B,1,17,B,13,70,157,44,8,0,2,1,0,81,38,400,60,1,9,9,3,0,0,52,18,0,0,0,0,0,0,0,0,0,0,0,47,40,train
0,3.8068283324236805,22,C,10,3,66,125,0,0,0,0,0,1,0,0,0,0,0,14,25,5,O,1,50,E,12,72,148,26,12,0,0,0,0,80,31,520,58,1,9,9,3,0,5,51,18,0,0,0,0,0,0,0,0,0,0,0,47,40,test
0,3.6423547034804393,31,C,0,0,64,153,0,0,0,0,0,0,1,0,0,0,0,8,75,17,B,1,67,B,15,70,181,37,13,3,0,0,0,75,27,450,64,0,9,9,3,0,0,53,16,8,0,0,0,0,0,0,0,0,0,1,46,40,test
0,2.2201754447163053,16,C,8,3,64,102,0,0,0,0,0,0,0,0,1,0,0,10,35,10,O,1,70,E,11,72,130,21,12,0,0,0,0,79,39,480,71,0,6,9,2,1,0,53,17,0,0,0,0,0,0,0,0,0,0,0,44,46,train
0,5.80871056618858,20,C,0,0,66,137,0,0,1,0,2,0,1,1,1,0,0,12,35,8,O,1,37,B,12,70,166,22,11,0,0,0,0,79,38,600,65,1,10,10,4,0,5,50,14,0,0,0,0,0,0,0,0,0,0,0,46,43,train
0,-2.4416043644730667,43,C,0,0,60,110,0,0,0,0,0,0,0,0,1,0,0,3,55,17,K,1,33,E,15,94,144,50,9,1,0,0,0,79,24,450,40,1,9,9,3,0,3,69,21,0,1,0,0,0,0,0,0,0,0,0,44,41,train
1,12.758722134039903,23,C,0,0,67,202,0,0,0,1,0,5,0,0,0,0,0,12,25,20,O,1,27,E,13,85,183,24,10,0,0,0,0,71,18,400,78,1,6,9,2,1,5,46,15,0,0,0,0,0,0,0,0,0,0,0,44,39,test
0,3.6216277298886035,33,C,0,15,65,147,0,0,0,0,1,0,1,1,0,0,0,9,25,12,H,1,50,B,13,70,170,18,12,0,0,0,0,80,37,360,39,1,9,9,0,3,7,60,20,0,0,0,0,0,0,0,0,0,0,0,47,37,test
0,3.832633750728036,41,C,0,24,60,114,0,0,0,1,0,0,0,0,0,0,0,8,45,18,K,1,33,E,11,70,143,44,8,2,0,1,0,77,31,485,53,0,9,9,2,0,0,55,18,0,0,0,0,0,0,0,0,0,0,0,47,41,train
0,0.2123130221314069,29,C,0,0,66,200,0,0,0,0,0,1,0,0,0,0,0,7,25,22,B,1,13,B,11,110,244,34,2,0,0,0,0,82,35,460,70,0,9,9,3,0,1,68,20,0,0,0,0,0,0,0,0,0,0,1,45,39,test
0,1.4222137725714923,20,C,0,0,64,130,0,0,0,0,0,1,0,0,0,0,0,10,25,17,O,1,60,E,12,60,159,26,14,0,0,0,0,79,32,420,85,1,9,9,3,0,2,59,19,0,0,0,0,0,0,0,0,0,0,0,46,46,train
1,4.2498862568721165,27,C,4,13,64,168,0,0,0,2,0,0,0,0,1,0,1,10,15,15,O,1,10,E,11,100,204,29,8,0,0,0,0,81,39,485,57,0,8,8,3,0,2,63,19,0,0,0,0,0,0,0,0,0,0,0,44,47,train
0,2.501741652898131,22,C,0,0,61,155,0,0,0,0,0,1,0,0,0,0,1,14,35,6,O,1,70,E,11,65,162,25,14,0,1,0,0,82,35,600,51,0,7,7,0,3,2,49,16,0,0,0,0,0,0,0,0,0,0,0,45,40,test
1,8.489690947769525,21,C,20,5,62,120,0,0,0,0,0,0,0,0,0,0,0,12,15,15,O,1,20,E,13,75,140,21,7,0,0,0,0,80,37,450,58,0,9,9,3,0,7,61,18,0,0,0,0,0,0,0,0,0,0,0,45,41,train
0,7.939282988546545,21,C,20,7,63,107,0,0,0,0,0,0,0,0,0,0,0,10,5,10,P,1,10,E,12,60,121,20,9,0,0,0,0,78,29,340,45,0,8,9,5,0,15,55,18,0,0,0,0,0,0,0,0,0,0,0,45,29,train
0,2.007084637890346,15,C,0,0,65,150,0,0,0,0,0,2,0,0,0,1,0,9,35,10,O,1,33,E,11,60,173,20,9,0,0,0,0,83,34,379,79,1,6,9,2,2,11,65,19,0,0,0,0,0,0,0,0,0,0,0,46,41,train
0,16.558454987628195,23,C,10,5,65,110,0,1,0,0,0,1,0,0,1,0,0,12,45,20,P,1,43,E,12,70,134,26,8,0,1,0,0,76,34,400,60,0,6,9,3,0,6,57,17,0,0,0,0,0,0,0,0,0,0,0,45,42,train
0,17.233840633469587,27,C,0,0,62,110,0,1,0,0,0,0,0,0,1,0,0,3,15,17,P,1,33,E,11,54,131,23,11,0,0,0,0,80,31,400,23,0,8,9,2,3,7,52,17,0,0,0,0,0,0,0,0,0,0,0,44,39,train
0,2.3731126254947763,20,C,10,7,66,112,0,0,2,0,0,0,1,0,1,0,0,10,25,10,O,1,50,E,13,58,140,23,12,0,0,0,0,81,38,580,59,0,9,9,3,0,4,58,17,0,0,0,0,0,0,0,0,0,0,0,46,39,train
0,2.872443631586493,20,C,0,0.5,63,130,0,0,0,0,0,1,1,0,1,0,0,12,35,15,O,1,23,E,11,70,161,24,9,0,0,0,0,81,30,280,61,0,8,9,2,0,2,60,19,0,0,0,0,0,0,0,0,0,0,0,43,42,test
0,5.671825978695449,20,C,0,1,64,130,0,0,0,0,0,0,0,0,1,0,0,10,0,17,P,1,17,E,12,70,167,22,8,0,0,0,0,78,35,560,63,0,5,8,8,2,17,59,19,0,0,0,0,0,0,0,0,0,0,0,44,39,train
0,3.958483519642276,30,C,0,0,62,106,0,0,0,0,2,0,0,0,1,0,0,2,25,10,I,1,20,E,13,60,143,33,8,3,1,0,0,76,28,300,42,1,9,9,0,3,4,54,17,0,0,0,0,0,0,0,0,0,0,0,47,43,train
0,8.11213641412433,21,C,0,0,63,110,0,0,0,0,0,1,2,1,0,0,0,12,25,13,H,1,57,B,13,72,128,23,12,0,0,0,0,78,29,270,43,1,5,6,0,3,2,44,15,0,0,0,1,0,0,0,0,0,0,0,46,35,train
0,4.069064607895352,19,C,0.125,2,66,148,0,0,0,0,0,4,1,0,1,0,0,14,5,7,O,1,53,E,11,70,161,19,13,0,0,0,0,77,31,410,61,1,7,9,2,3,11,56,16,0,0,0,0,0,0,0,0,0,0,0,47,40,train
0,15.16372825323345,29,C,0,0,66,172,0,1,0,0,0,1,1,0,2,0,0,12,35,5,P,1,27,E,11,80,185,31,9,0,1,0,0,81,28,450,46,1,9,10,3,0,4,52,18,4,0,0,0,0,0,0,0,0,0,1,47,45,test
0,4.542627348492523,26,C,4,5,63,104,0,0,2,0,0,1,0,0,0,1,0,12,15,30,L,1,57,E,13,60,128,40,12,1,0,0,0,78,31,370,40,0,8,9,2,0,11,62,19,0,0,0,0,0,0,0,0,0,0,0,44,39,train
0,4.124293846469069,22,C,0,0,62,130,0,0,1,0,0,1,0,0,0,0,0,12,35,10,B,1,53,B,13,80,171,22,14,0,1,0,0,79,27,400,50,0,5,9,2,0,2,54,18,5,0,0,1,0,0,0,0,0,0,3,44,40,train
0,1.9639477837626478,16,C,0,0,67,155,0,0,1,0,0,0,0,0,0,0,0,9,25,10,P,1,37,E,12,74,188,20,12,0,0,0,0,80,37,620,66,1,6,8,2,0,3,57,17,1,0,0,0,0,0,0,0,0,0,2,45,41,train
0,-0.5202101778386723,21,C,5,2,63,118,0,0,0,0,0,1,1,0,0,0,0,12,55,10,O,1,57,E,13,70,152,23,12,0,0,0,0,79,27,380,30,0,8,9,0,2,0,62,19,0,0,0,0,0,0,0,0,0,0,0,45,39,test
0,1.9986190071379608,29,C,10,10,57,99,0,0,0,1,1,0,0,0,0,0,0,12,25,13,M,1,17,A,18,58,120,31,9,0,0,0,0,80,32,400,46,0,7,8,3,0,3,60,18,0,0,0,1,0,0,0,0,0,0,1,42,27,test
0,-0.7160845542823477,22,C,0,12,65,109,0,0,0,0,0,0,1,0,0,0,0,11,35,10,O,1,40,E,13,64,139,25,12,0,1,0,0,78,32,350,53,0,9,9,3,0,7,69,22,0,0,0,0,0,0,0,0,0,0,0,48,44,test
0,3.6102498125919964,26,C,20,10,62,98,1,0,0,0,0,0,2,0,0,0,0,10,25,17,O,1,37,E,15,60,111,24,12,5,1,1,0,80,30,350,54,1,8,9,0,3,2,60,18,0,0,0,0,0,0,0,0,0,0,0,46,38,train
0,3.4019662176425998,17,C,20,1,63,128,0,0,0,0,0,0,0,1,1,0,0,10,15,7,O,1,47,E,12,60,141,23,14,0,0,0,0,75,36,400,57,1,6,9,0,4,6,57,17,0,0,0,0,0,0,0,0,0,0,0,47,40,train
1,6.535995926092623,28,C,20,11,65,125,0,0,0,0,0,1,1,0,0,0,0,12,0,13,P,1,50,E,13,70,173,28,14,0,3,0,0,79,32,415,50,1,8,9,2,0,3,52,18,0,0,0,0,0,0,0,0,0,0,0,45,40,train
0,4.2741343922467525,20,C,20,4,63,110,0,0,0,0,0,0,0,0,0,0,0,12,65,10,P,1,57,E,12,56,135,23,11,0,0,0,0,81,38,490,82,0,7,9,2,0,6,56,18,0,0,0,0,0,0,0,0,0,0,0,45,40,train
0,5.117624180785099,19,C,2,3,67,115,0,0,2,0,0,0,0,0,2,0,0,11,0,10,O,1,17,E,13,56,148,22,10,0,1,0,0,78,27,350,71,1,8,10,3,0,5,54,18,4,0,0,0,0,0,0,0,0,0,1,45,42,train
0,16.215077571414856,19,C,0,0.5,66,130,0,1,0,0,0,0,0,0,0,0,0,12,25,13,B,1,47,B,12,60,153,28,14,0,0,0,0,79,32,410,40,0,9,9,0,3,2,49,15,0,0,0,0,0,0,0,0,0,0,0,44,42,test
1,3.650986095539475,20,C,0,0,62,125,0,0,0,0,0,0,0,0,0,0,0,12,45,12,P,1,40,E,13,60,140,20,8,0,0,0,0,79,30,420,63,1,6,9,4,0,1,54,17,1,1,0,0,0,0,0,0,0,0,1,47,40,test
0,1.78911296526929,27,C,5,6,65,145,0,0,0,0,0,0,0,0,0,0,0,11,35,15,B,1,33,B,12,62,175,28,11,0,0,0,0,82,32,350,63,1,6,8,0,3,10,66,20,4,0,0,0,0,0,0,0,0,0,0,46,40,train
0,1.8980963939559894,35,C,13,10,60,115,0,0,3,0,0,0,0,0,0,0,0,13,15,10,H,1,20,B,14,74,130,37,10,1,1,0,0,78,34,330,65,1,9,9,0,2,1,54,17,0,0,0,0,0,0,0,0,0,0,0,47,41,test
0,0.4117366980894067,19,E,0,0,64,102,0,0,0,0,0,0,0,0,0,0,0,12,15,15,H,1,40,B,15,62,125,30,14,0,0,0,0,84,40,330,52,0,9,9,2,0,2,62,19,0,0,0,0,0,0,0,0,0,0,0,47,39,test
1,9.351251042695385,18,C,0,0,62,137,0,0,0,0,0,1,0,0,0,0,0,12,25,7,O,1,27,E,11,64,168,21,9,0,0,0,0,79,31,450,56,0,6,7,1,2,6,52,16,4,0,0,0,0,0,0,0,0,0,1,44,38,train
0,-1.0915556292447555,22,C,0,0,63,145,0,0,0,0,0,0,2,0,0,0,0,12,15,15,B,1,47,B,14,60,164,26,14,2,0,1,0,76,27,360,44,1,6,6,4,0,3,65,21,0,0,0,0,0,1,0,0,0,0,1,46,41,train
0,4.652617563132542,37,C,7,19,65,117,0,0,0,0,2,1,1,0,1,1,0,12,25,20,H,1,50,E,11,70,156,44,12,2,0,1,0,80,38,380,53,0,7,9,2,0,0,50,16,0,0,0,0,0,0,0,0,0,0,0,46,43,train
1,6.555805480912769,19,C,0,0,62,107,0,0,1,0,0,0,1,0,0,0,0,12,15,20,O,1,20,E,11,64,139,20,11,0,0,0,0,73,24,500,71,0,8,9,1,3,2,64,19,0,0,0,0,0,0,0,0,0,0,0,48,41,train
0,1.4958537133267154,28,F,20,4,66,130,0,0,0,0,0,0,1,0,0,0,0,10,15,10,K,1,30,E,13,64,146,34,10,0,1,0,0,80,36,460,62,0,8,9,0,1,7,62,18,0,0,0,0,0,0,0,0,0,0,0,45,41,train
0,7.771500272259585,23,C,0,0,64,135,0,0,0,1,0,1,0,0,1,0,0,15,25,15,O,1,60,E,13,60,166,23,17,0,0,0,0,74,28,495,52,1,7,9,3,1,6,46,14,0,0,0,0,0,0,0,0,0,0,0,47,37,train
1,7.930157985089164,33,C,6,13,60,130,0,0,0,0,0,0,0,0,1,0,1,11,15,15,B,1,33,B,14,60,135,41,12,0,0,0,0,83,33,380,41,0,8,10,3,0,4,55,16,0,0,0,0,0,0,0,0,0,0,0,45,39,train
0,3.404548101484604,34,C,0,0,63,198,0,0,0,0,0,1,1,0,1,0,0,12,35,20,B,1,37,B,13,70,217,44,10,0,0,0,0,76,31,360,51,1,8,10,3,0,5,60,18,0,0,0,0,0,0,0,0,0,0,0,45,40,train
0,-2.055175261585415,21,C,0,0,69,180,0,0,0,0,0,1,0,0,0,1,0,13,35,7,B,1,47,E,13,65,214,20,10,0,1,0,0,80,38,450,72,1,8,9,2,1,1,62,20,4,0,0,0,0,0,0,0,0,0,1,43,42,test
1,9.259523421572469,28,C,17,9,65,170,0,0,0,0,0,1,1,0,0,0,0,11,25,17,K,1,43,E,13,70,212,28,11,0,0,0,0,78,36,380,55,1,9,9,2,0,6,54,18,0,0,0,0,0,0,0,0,0,0,0,45,41,train
0,4.206456114513397,16,C,0,1,64,110,0,0,0,0,0,3,0,0,0,0,0,10,35,20,O,1,63,E,14,58,147,21,13,0,1,0,0,76,31,360,83,1,7,8,3,3,2,54,16,5,0,0,0,0,0,0,0,0,0,2,46,38,test
1,14.219070181275638,18,C,7,2,64,120,0,0,0,0,0,0,1,0,0,0,0,11,15,10,B,1,23,B,13,58,142,19,10,0,0,0,0,81,32,390,59,0,6,9,3,0,4,31,10,0,0,0,0,0,0,0,0,0,0,0,44,39,test
1,14.098677694516018,34,C,0,0,66,133,0,0,0,0,0,1,0,0,0,0,0,10,35,16,I,1,43,B,13,70,158,34,12,0,0,0,0,82,39,480,63,0,8,8,0,2,5,49,16,0,0,0,0,0,0,0,0,0,0,0,46,41,train
0,6.280171367976466,19,C,0,0,62,140,0,0,0,0,0,3,1,0,0,0,0,11,25,10,O,1,47,E,12,58,171,21,12,0,0,0,0,77,36,500,57,1,7,8,4,0,10,49,15,0,0,0,0,0,0,0,0,0,0,0,47,43,test
1,7.677128292481064,21,C,3,4,65,165,0,0,0,0,0,0,0,0,1,0,0,10,25,20,O,1,27,E,13,95,217,27,8,0,0,0,0,68,23,460,88,0,9,9,3,0,2,57,18,5,0,0,0,0,0,0,0,0,0,1,45,36,train
0,18.628646830733963,26,C,20,9,62,130,0,1,2,0,0,0,0,0,2,0,0,16,45,10,K,1,83,B,13,68,143,31,16,0,0,0,0,79,33,580,49,0,7,8,2,0,11,46,14,5,0,0,0,0,0,0,0,0,0,2,46,40,train
0,4.973411765648008,21,C,30,7,62,135,0,0,0,0,0,1,0,0,1,0,0,9,45,23,K,1,43,E,13,58,159,31,8,1,1,0,0,66,19,550,40,1,8,8,8,0,7,59,17,6,1,0,2,0,0,0,0,0,0,3,47,39,train
0,-0.4785350827138024,21,C,0,2,64,190,0,0,0,0,0,0,0,0,0,0,0,10,65,13,O,1,70,E,13,65,178,28,12,1,1,0,0,82,35,360,52,0,9,9,2,0,5,69,20,0,0,0,0,0,0,0,0,0,0,0,46,39,test
1,12.612103182831246,39,C,0,0,65,164,0,0,0,0,0,0,1,0,0,1,0,6,105,17,B,1,50,E,15,80,170,43,10,1,1,0,0,83,31,470,53,1,8,9,1,0,6,55,16,0,0,0,0,0,0,0,0,0,0,0,49,38,test
0,9.419612200443758,26,C,0.5,2,63,130,0,0,0,0,0,0,0,0,0,0,0,8,25,10,B,1,27,B,12,60,138,29,10,0,0,0,0,79,33,340,56,0,7,8,3,1,3,39,13,0,0,0,0,0,0,0,1,0,0,5,47,40,test
0,0.8852191835346865,22,C,15,5,64,118,0,0,0,0,0,0,0,0,1,0,0,11,55,20,K,1,73,E,11,80,137,25,12,0,0,0,0,81,42,340,52,0,10,10,3,0,7,64,19,0,0,0,0,0,0,0,0,0,0,0,44,41,test
0,4.744216927904223,22,C,21,6,67,115,0,0,0,0,0,1,0,0,1,0,0,11,35,13,K,1,47,E,13,70,141,26,10,0,0,0,0,82,36,400,63,1,3,4,3,0,2,50,16,0,0,0,4,0,0,0,0,0,0,1,45,37,test
0,5.573475415155741,31,C,30,18,69,185,0,0,0,0,0,1,2,0,1,0,0,11,45,12,O,1,50,E,13,80,178,32,12,1,1,0,0,81,34,470,56,0,9,10,0,2,2,54,16,0,0,0,0,0,0,0,0,0,0,0,44,41,test
0,-0.08055771481199642,18,C,10,1,63,119,0,0,0,0,0,1,0,1,0,0,0,11,45,7,O,1,50,E,11,68,144,21,12,0,0,0,0,85,39,300,61,1,9,9,2,0,2,60,18,0,0,0,0,0,0,0,0,0,0,0,46,41,train
0,0.9319599212746016,25,C,0,0,64,140,0,0,0,0,0,0,1,0,0,0,0,8,25,12,O,1,27,E,12,64,165,30,7,1,2,0,0,79,32,450,63,0,7,9,2,0,6,64,17,0,0,0,0,0,0,0,0,0,0,0,43,39,train
0,-0.8378532557328324,20,C,0,0,63,117,0,0,0,0,0,0,0,0,1,0,0,10,25,15,P,1,47,E,12,50,148,27,10,0,0,0,0,82,35,360,63,1,8,8,0,3,1,66,19,0,0,0,0,0,0,0,0,0,0,0,47,40,test
0,7.028378253306969,19,C,13,3,66,129,0,0,0,0,0,1,1,0,0,0,0,11,25,10,O,1,30,E,13,76,160,20,10,0,0,0,0,79,38,500,49,1,10,9,2,0,5,46,17,0,0,0,0,0,0,0,0,0,0,0,50,47,train
0,3.5703505183253488,35,C,0,17,60,105,0,0,0,0,0,1,1,0,0,0,0,11,45,20,K,1,40,E,13,60,136,43,5,3,2,1,0,82,37,360,42,0,9,9,2,0,5,60,17,0,1,0,0,0,0,0,0,0,0,0,45,40,test
1,3.306542630286981,39,C,0,0,61,148,0,0,1,0,0,0,2,0,4,0,0,11,35,15,K,1,23,E,13,80,164,34,7,0,1,0,0,79,37,560,69,1,3,3,2,0,2,62,19,0,0,0,3,0,0,0,0,0,0,1,49,39,test
